Date;Date;Heure;Variation_de_pression_en_3_heures;Type_de_tendance_barometrique;Direction _du _vent _moyen_10 mn;Vitesse_du_vent_moyen_10 mn;Point_de_rosee;Humidite;Visibilite_horizontale;Temps_present;Nebulosite_totale;Hauteur_de_la_base_des_nuages;Pression_station;Variation_de_pression_en_24_heures;Rafale_sur_les_10_dernieres_minutes;Rafales_sur_une_periode;Nebulosite_couche_nuageuse_1;Temperature
2020-07-31T11:00:00+02:00;2020-07-31;11:00:00;90.0;1;260;3.4;292.05;60;31290.0;0;;;97290.0;0.0;5.2;6.5;;27.400000000000034
2020-08-01T11:00:00+02:00;2020-08-01;11:00:00;40.0;0;310;3.3;291.65;94;19560.0;0;100.0;150.0;97740.0;450.0;6.0;6.0;8.0;19.5
2020-08-02T11:00:00+02:00;2020-08-02;11:00:00;10.0;3;350;4.0;288.55;95;1820.0;63;100.0;150.0;97870.0;130.0;6.2;6.2;5.0;16.200000000000045
2020-08-03T11:00:00+02:00;2020-08-03;11:00:00;50.0;3;300;3.4;284.85;64;53460.0;0;;800.0;97690.0;-180.0;5.5;5.7;3.0;18.700000000000045
2020-08-04T11:00:00+02:00;2020-08-04;11:00:00;30.0;1;280;1.6;286.65;70;55340.0;0;;800.0;97720.0;30.0;3.6;5.1;5.0;19.100000000000023
2020-08-05T11:00:00+02:00;2020-08-05;11:00:00;-20.0;8;60;2.1;285.35;48;54610.0;0;;;97330.0;-390.0;4.5;4.8;;23.900000000000034
2020-08-06T11:00:00+02:00;2020-08-06;11:00:00;50.0;1;70;1.8;286.05;40;52420.0;0;;;97420.0;90.0;4.1;4.1;;27.700000000000045
2020-08-07T11:00:00+02:00;2020-08-07;11:00:00;130.0;3;310;1.6;289.65;38;17850.0;0;;;97460.0;40.0;3.3;4.0;;32.700000000000045
2020-08-08T11:00:00+02:00;2020-08-08;11:00:00;-40.0;8;160;1.0;288.75;49;41310.0;0;;;97870.0;410.0;2.4;3.2;;27.200000000000045
2020-08-09T11:00:00+02:00;2020-08-09;11:00:00;-90.0;8;260;0.9;292.25;69;58200.0;0;;3780.0;97450.0;-420.0;2.1;5.4;3.0;25.200000000000045
2020-08-10T11:00:00+02:00;2020-08-10;11:00:00;30.0;0;100;0.8;291.65;75;29260.0;0;100.0;450.0;97200.0;-250.0;2.4;2.8;1.0;23.200000000000045
2020-08-12T11:00:00+02:00;2020-08-12;11:00:00;-20.0;6;20;1.7;292.45;71;39280.0;0;;450.0;97070.0;-140.0;3.3;5.6;1.0;24.900000000000034
2020-08-13T11:00:00+02:00;2020-08-13;11:00:00;90.0;1;270;3.3;288.55;79;52360.0;0;100.0;450.0;97500.0;430.0;6.4;7.9;1.0;19.100000000000023
2020-08-14T11:00:00+02:00;2020-08-14;11:00:00;-30.0;7;50;2.9;288.75;77;43220.0;0;100.0;450.0;97570.0;70.0;4.9;4.9;2.0;19.700000000000045
2020-08-15T11:00:00+02:00;2020-08-15;11:00:00;-60.0;8;360;1.1;289.95;64;56960.0;0;90.0;3840.0;97090.0;-480.0;2.6;3.6;7.0;24.0
2020-08-16T11:00:00+02:00;2020-08-16;11:00:00;40.0;3;280;2.6;288.35;82;58930.0;0;100.0;450.0;97290.0;200.0;4.2;4.2;4.0;18.30000000000001
2020-08-17T11:00:00+02:00;2020-08-17;11:00:00;30.0;3;100;0.7;286.95;72;59780.0;0;90.0;3840.0;97210.0;-80.0;2.4;3.0;4.0;19.0
2020-08-18T11:00:00+02:00;2020-08-18;11:00:00;50.0;1;340;0.7;289.65;73;60000.0;0;;4920.0;97310.0;100.0;1.7;2.4;1.0;21.5
2020-08-19T11:00:00+02:00;2020-08-19;11:00:00;-50.0;7;110;1.3;287.45;41;49530.0;0;;;96710.0;-600.0;2.4;3.3;;28.900000000000034
2020-08-20T11:00:00+02:00;2020-08-20;11:00:00;30.0;3;20;1.7;289.05;54;43250.0;0;;;96680.0;-30.0;3.8;3.9;;25.900000000000034
2020-08-21T11:00:00+02:00;2020-08-21;11:00:00;120.0;1;40;2.8;289.65;53;53280.0;0;;;97200.0;520.0;5.1;5.4;;26.900000000000034
2020-08-22T11:00:00+02:00;2020-08-22;11:00:00;80.0;1;80;2.6;288.65;72;58970.0;0;100.0;1250.0;98140.0;940.0;4.9;4.9;6.0;20.700000000000045
2020-08-23T11:00:00+02:00;2020-08-23;11:00:00;20.0;0;340;2.4;287.25;73;54050.0;0;;450.0;98250.0;110.0;3.9;4.7;1.0;19.100000000000023
2020-08-24T11:00:00+02:00;2020-08-24;11:00:00;20.0;1;350;0.9;287.85;76;32460.0;0;100.0;450.0;97920.0;-330.0;2.2;3.5;8.0;19.0
2020-08-26T11:00:00+02:00;2020-08-26;11:00:00;70.0;1;100;1.9;289.45;74;41860.0;0;100.0;450.0;97940.0;670.0;3.2;3.2;8.0;21.100000000000023
2020-08-27T11:00:00+02:00;2020-08-27;11:00:00;0.0;5;140;0.7;290.95;73;51470.0;0;;800.0;97720.0;-220.0;1.8;3.1;1.0;22.900000000000034
2020-08-28T11:00:00+02:00;2020-08-28;11:00:00;150.0;3;280;5.3;288.85;95;8260.0;0;100.0;250.0;97120.0;-600.0;8.4;9.8;6.0;16.5
2020-08-29T11:00:00+02:00;2020-08-29;11:00:00;40.0;3;270;5.7;284.65;69;49300.0;0;;800.0;96660.0;-460.0;8.9;9.2;3.0;17.200000000000045
2020-08-30T11:00:00+02:00;2020-08-30;11:00:00;180.0;1;260;4.5;285.15;77;55040.0;0;75.0;450.0;97320.0;660.0;8.1;8.1;6.0;16.0
2020-08-31T11:00:00+02:00;2020-08-31;11:00:00;20.0;0;360;1.6;280.35;51;40570.0;0;;;97850.0;530.0;4.0;4.0;;17.400000000000034
2020-09-01T11:00:00+02:00;2020-09-01;11:00:00;-30.0;8;100;2.0;284.85;56;41920.0;0;90.0;7020.0;97390.0;-460.0;3.8;5.4;7.0;20.80000000000001
2020-09-02T11:00:00+02:00;2020-09-02;11:00:00;120.0;3;360;1.9;280.65;45;46200.0;0;;1750.0;97750.0;360.0;4.0;4.7;2.0;19.80000000000001
2020-09-03T11:00:00+02:00;2020-09-03;11:00:00;50.0;3;90;3.2;282.25;44;46860.0;0;;;98030.0;280.0;6.6;6.6;;21.900000000000034
2020-09-04T11:00:00+02:00;2020-09-04;11:00:00;60.0;3;160;2.0;283.95;36;39890.0;0;;;98030.0;0.0;3.1;4.2;;27.200000000000045
2020-09-05T11:00:00+02:00;2020-09-05;11:00:00;90.0;2;270;4.3;289.35;75;29320.0;0;90.0;450.0;98110.0;80.0;7.5;10.3;7.0;20.80000000000001
2020-09-06T11:00:00+02:00;2020-09-06;11:00:00;30.0;2;290;3.8;286.95;84;54700.0;0;100.0;800.0;98000.0;-110.0;6.6;6.8;7.0;16.5
2020-09-07T11:00:00+02:00;2020-09-07;11:00:00;130.0;1;300;1.9;282.25;60;54530.0;0;;800.0;98190.0;190.0;3.8;3.8;2.0;16.900000000000034
2020-09-08T11:00:00+02:00;2020-09-08;11:00:00;50.0;3;340;1.8;282.45;50;51470.0;0;;;98380.0;190.0;3.3;3.3;;20.0
2020-09-09T11:00:00+02:00;2020-09-09;11:00:00;70.0;3;140;0.7;285.55;58;59540.0;0;100.0;1750.0;98090.0;-290.0;1.5;2.7;1.0;21.0
2020-09-10T11:00:00+02:00;2020-09-10;11:00:00;70.0;3;250;4.3;288.55;75;41590.0;0;100.0;450.0;97920.0;-170.0;8.3;8.6;1.0;20.0
2020-09-11T11:00:00+02:00;2020-09-11;11:00:00;50.0;2;280;3.1;289.45;79;26840.0;0;;450.0;97590.0;-330.0;5.0;7.2;1.0;20.100000000000023
2020-09-12T11:00:00+02:00;2020-09-12;11:00:00;120.0;1;200;0.9;288.55;63;31010.0;0;;;97830.0;240.0;2.1;3.3;;22.80000000000001
2020-09-13T11:00:00+02:00;2020-09-13;11:00:00;90.0;1;20;1.3;287.65;52;60000.0;0;;;98050.0;220.0;2.6;2.6;;25.100000000000023
2020-09-14T11:00:00+02:00;2020-09-14;11:00:00;90.0;2;140;4.2;281.85;25;47890.0;0;;;97850.0;-200.0;6.8;7.9;;31.100000000000023
2020-09-15T11:00:00+02:00;2020-09-15;11:00:00;80.0;1;90;1.9;290.45;79;19740.0;0;100.0;450.0;97960.0;110.0;3.5;4.2;1.0;21.100000000000023
2020-09-16T11:00:00+02:00;2020-09-16;11:00:00;10.0;0;60;1.5;287.05;44;34290.0;0;;;97790.0;-170.0;3.2;3.2;;27.200000000000045
2020-09-17T11:00:00+02:00;2020-09-17;11:00:00;-20.0;8;30;2.6;287.35;49;58200.0;0;;;97370.0;-420.0;3.6;3.6;;25.700000000000045
2020-09-18T11:00:00+02:00;2020-09-18;11:00:00;70.0;3;220;5.7;283.95;38;50000.0;0;100.0;5760.0;97000.0;-370.0;8.5;10.3;4.0;26.200000000000045
2020-09-19T11:00:00+02:00;2020-09-19;11:00:00;0.0;0;50;1.2;288.35;79;60000.0;0;100.0;4380.0;97010.0;10.0;1.9;2.6;7.0;18.900000000000034
2020-09-20T11:00:00+02:00;2020-09-20;11:00:00;120.0;3;240;2.9;286.15;60;29440.0;0;;;97390.0;380.0;5.6;5.6;;21.100000000000023
2020-09-21T11:00:00+02:00;2020-09-21;11:00:00;50.0;1;250;2.6;287.65;74;41000.0;0;90.0;3300.0;97560.0;170.0;4.8;4.8;7.0;19.30000000000001
2020-09-22T11:00:00+02:00;2020-09-22;11:00:00;40.0;3;270;4.8;287.35;83;43690.0;0;100.0;450.0;97400.0;-160.0;7.8;7.8;1.0;17.100000000000023
2020-09-23T11:00:00+02:00;2020-09-23;11:00:00;-20.0;6;140;2.1;285.15;49;60000.0;0;;;96840.0;-560.0;3.6;3.6;;23.30000000000001
2020-09-24T11:00:00+02:00;2020-09-24;11:00:00;-20.0;8;270;2.5;287.55;82;36040.0;0;100.0;800.0;96990.0;150.0;3.6;4.2;8.0;17.5
2020-09-25T11:00:00+02:00;2020-09-25;11:00:00;160.0;3;250;5.7;280.65;84;12300.0;0;100.0;800.0;97330.0;340.0;10.0;16.8;2.0;10.100000000000023
2020-09-26T11:00:00+02:00;2020-09-26;11:00:00;-20.0;8;240;4.9;282.25;85;19770.0;61;100.0;800.0;97620.0;290.0;8.7;8.8;3.0;11.5
2020-09-27T11:00:00+02:00;2020-09-27;11:00:00;130.0;3;280;5.5;278.45;64;49670.0;0;;6120.0;97490.0;-130.0;10.5;10.5;1.0;11.900000000000034
2020-09-28T11:00:00+02:00;2020-09-28;11:00:00;130.0;1;260;5.2;281.35;62;56420.0;0;;800.0;97740.0;250.0;9.4;9.4;2.0;15.400000000000034
2020-09-29T11:00:00+02:00;2020-09-29;11:00:00;50.0;1;110;2.1;281.85;64;57760.0;0;;800.0;97830.0;90.0;5.1;5.1;1.0;15.5
2020-09-30T11:00:00+02:00;2020-09-30;11:00:00;-20.0;8;110;0.9;283.85;63;45520.0;0;;;97380.0;-450.0;1.8;2.5;;17.80000000000001
2020-10-01T11:00:00+02:00;2020-10-01;11:00:00;140.0;3;290;6.1;285.85;92;4400.0;61;100.0;150.0;96970.0;-410.0;10.0;10.6;2.0;14.0
2020-10-02T11:00:00+02:00;2020-10-02;11:00:00;130.0;3;250;6.2;281.15;87;6660.0;63;100.0;1250.0;95090.0;-1880.0;11.5;14.7;1.0;10.100000000000023
2020-10-03T11:00:00+02:00;2020-10-03;11:00:00;200.0;1;240;6.9;279.85;72;59280.0;0;90.0;1250.0;95680.0;590.0;10.7;10.9;3.0;11.600000000000023
2020-10-04T11:00:00+02:00;2020-10-04;11:00:00;310.0;1;200;5.0;282.25;86;58230.0;0;100.0;1750.0;96190.0;510.0;7.0;7.1;7.0;11.400000000000034
2020-10-05T11:00:00+02:00;2020-10-05;11:00:00;210.0;1;260;5.7;280.85;66;58920.0;0;100.0;1250.0;97250.0;1060.0;9.7;11.9;1.0;14.0
2020-10-06T11:00:00+02:00;2020-10-06;11:00:00;70.0;1;250;3.7;286.25;70;57090.0;0;100.0;1250.0;97580.0;330.0;5.7;7.6;1.0;18.700000000000045
2020-10-07T11:00:00+02:00;2020-10-07;11:00:00;230.0;1;260;3.2;286.25;95;3250.0;61;100.0;250.0;98220.0;640.0;5.6;5.6;8.0;13.900000000000034
2020-10-08T11:00:00+02:00;2020-10-08;11:00:00;20.0;3;10;2.1;286.05;86;48230.0;0;;;98180.0;-40.0;3.2;3.2;;15.200000000000045
2020-10-09T11:00:00+02:00;2020-10-09;11:00:00;130.0;1;270;1.9;287.65;96;18760.0;0;100.0;150.0;98130.0;-50.0;3.8;4.3;8.0;15.100000000000023
2020-10-10T11:00:00+02:00;2020-10-10;11:00:00;60.0;3;280;3.2;285.55;87;52650.0;0;100.0;450.0;98370.0;240.0;4.8;5.4;1.0;14.5
2020-10-11T11:00:00+02:00;2020-10-11;11:00:00;30.0;1;250;3.4;280.85;84;43820.0;0;100.0;1250.0;98470.0;100.0;5.8;5.8;7.0;10.300000000000011
2020-10-12T11:00:00+02:00;2020-10-12;11:00:00;70.0;1;260;2.7;282.25;90;36820.0;0;90.0;250.0;98340.0;-130.0;4.7;5.0;7.0;10.700000000000045
2020-10-13T11:00:00+02:00;2020-10-13;11:00:00;40.0;3;260;5.6;283.75;91;17740.0;0;100.0;250.0;97430.0;-910.0;9.6;13.9;1.0;12.0
2020-10-14T11:00:00+02:00;2020-10-14;11:00:00;60.0;1;250;5.7;279.25;77;31670.0;61;100.0;1250.0;96920.0;-510.0;9.9;9.9;7.0;9.900000000000034
2020-10-15T11:00:00+02:00;2020-10-15;11:00:00;150.0;3;280;4.3;279.75;85;27510.0;;100.0;450.0;97540.0;620.0;6.5;8.1;2.0;9.0
2020-10-16T11:00:00+02:00;2020-10-16;11:00:00;60.0;1;140;1.6;277.05;74;50140.0;;;;97850.0;310.0;2.6;3.8;;8.300000000000011
2020-10-17T11:00:00+02:00;2020-10-17;11:00:00;50.0;0;50;1.7;278.25;76;40310.0;0;;;97470.0;-380.0;3.2;3.2;;9.100000000000023
2020-10-18T11:00:00+02:00;2020-10-18;11:00:00;130.0;3;210;0.9;280.85;69;49760.0;0;;;97920.0;450.0;2.2;2.2;;13.300000000000011
2020-10-19T11:00:00+02:00;2020-10-19;11:00:00;-40.0;8;90;0.5;281.75;63;53400.0;0;;7020.0;97340.0;-580.0;1.1;3.3;1.0;15.600000000000023
2020-10-20T11:00:00+02:00;2020-10-20;11:00:00;160.0;1;310;2.4;283.65;83;31500.0;0;100.0;3600.0;96790.0;-550.0;4.3;10.6;7.0;13.300000000000011
2020-10-21T11:00:00+02:00;2020-10-21;11:00:00;290.0;2;360;1.6;282.95;53;19460.0;0;;;96420.0;-370.0;3.1;4.2;;19.700000000000045
2020-10-22T11:00:00+02:00;2020-10-22;11:00:00;150.0;3;330;1.3;286.55;92;12850.0;0;100.0;2760.0;97040.0;620.0;2.2;3.1;8.0;14.700000000000045
2020-10-23T11:00:00+02:00;2020-10-23;11:00:00;200.0;3;230;3.3;283.95;77;53650.0;0;90.0;2700.0;97510.0;470.0;5.8;6.1;6.0;14.800000000000011
2020-10-24T11:00:00+02:00;2020-10-24;11:00:00;-30.0;8;150;1.5;282.05;71;57390.0;0;;;97890.0;380.0;2.6;3.7;;14.100000000000023
2020-01-01T13:00:00+01:00;2020-01-01;13:00:00;-160.0;8;110;1.7;276.35;64;26910.0;0;;;98840.0;-80.0;3.3;6.9;;9.700000000000045
2020-01-02T13:00:00+01:00;2020-01-02;13:00:00;-90.0;8;350;1.6;275.75;45;44070.0;0;;;98370.0;-470.0;2.3;2.3;;14.400000000000034
2020-01-03T13:00:00+01:00;2020-01-03;13:00:00;70.0;0;280;2.2;276.05;54;38340.0;0;75.0;5760.0;98880.0;510.0;3.2;5.9;6.0;11.900000000000034
2020-01-04T13:00:00+01:00;2020-01-04;13:00:00;-10.0;8;320;2.4;280.65;92;7030.0;0;100.0;250.0;99300.0;420.0;3.5;4.4;7.0;8.700000000000045
2020-01-05T13:00:00+01:00;2020-01-05;13:00:00;-240.0;8;10;1.6;278.65;78;38510.0;0;;;98790.0;-510.0;2.6;4.0;;9.100000000000023
2020-01-06T13:00:00+01:00;2020-01-06;13:00:00;120.0;3;280;5.4;275.25;58;38680.0;0;;;98520.0;-270.0;8.0;11.1;;10.0
2020-01-07T13:00:00+01:00;2020-01-07;13:00:00;-90.0;8;50;1.8;277.55;64;20970.0;0;;5760.0;98890.0;370.0;3.7;3.7;4.0;10.900000000000034
2020-01-08T13:00:00+01:00;2020-01-08;13:00:00;-140.0;8;20;2.0;277.65;58;51250.0;0;;;98680.0;-210.0;3.7;3.7;;12.600000000000023
2020-01-09T13:00:00+01:00;2020-01-09;13:00:00;-190.0;7;20;2.0;278.35;46;32570.0;0;;;97860.0;-820.0;3.3;4.1;;16.900000000000034
2020-01-10T13:00:00+01:00;2020-01-10;13:00:00;30.0;0;260;5.1;279.65;89;5870.0;61;100.0;450.0;98630.0;770.0;10.0;10.0;5.0;8.200000000000045
2020-01-11T13:00:00+01:00;2020-01-11;13:00:00;-160.0;8;150;1.8;274.15;57;45100.0;0;;;98880.0;250.0;4.2;4.2;;9.100000000000023
2020-01-12T13:00:00+01:00;2020-01-12;13:00:00;-40.0;8;290;3.5;277.35;74;49370.0;0;;450.0;98780.0;-100.0;5.7;5.7;1.0;8.600000000000023
2020-01-13T13:00:00+01:00;2020-01-13;13:00:00;-200.0;8;320;1.0;273.55;46;58250.0;0;90.0;6540.0;97760.0;-1020.0;1.7;2.0;7.0;11.700000000000045
2020-01-14T13:00:00+01:00;2020-01-14;13:00:00;-50.0;8;10;2.2;274.45;46;42250.0;0;100.0;5040.0;97320.0;-440.0;4.5;4.5;8.0;12.600000000000023
2020-01-15T13:00:00+01:00;2020-01-15;13:00:00;160.0;3;10;3.2;275.95;50;59950.0;0;;3420.0;97670.0;350.0;4.6;5.0;5.0;13.0
2020-01-16T13:00:00+01:00;2020-01-16;13:00:00;-50.0;8;30;2.1;276.85;48;27730.0;0;;;97970.0;300.0;3.3;3.9;;14.600000000000023
2020-01-17T13:00:00+01:00;2020-01-17;13:00:00;220.0;1;230;4.8;278.85;93;5800.0;61;100.0;450.0;98530.0;560.0;7.3;12.0;2.0;6.800000000000011
2020-01-18T13:00:00+01:00;2020-01-18;13:00:00;-340.0;8;40;3.0;275.25;59;30010.0;0;;3420.0;98000.0;-530.0;5.8;5.8;2.0;9.700000000000045
2020-01-19T13:00:00+01:00;2020-01-19;13:00:00;210.0;1;50;2.6;274.45;68;57490.0;0;;800.0;98780.0;780.0;5.1;6.5;3.0;6.800000000000011
2020-01-20T13:00:00+01:00;2020-01-20;13:00:00;-60.0;8;30;2.1;271.95;75;14520.0;0;;450.0;99010.0;230.0;3.9;4.9;1.0;2.8000000000000114
2020-01-21T13:00:00+01:00;2020-01-21;13:00:00;-140.0;8;120;1.8;274.15;76;46410.0;0;100.0;800.0;98530.0;-480.0;3.3;6.4;8.0;4.900000000000034
2020-01-22T13:00:00+01:00;2020-01-22;13:00:00;-20.0;8;150;1.0;277.25;73;24550.0;0;90.0;450.0;97970.0;-560.0;3.1;4.0;1.0;8.700000000000045
2020-01-23T13:00:00+01:00;2020-01-23;13:00:00;-40.0;8;260;2.7;278.95;75;46220.0;0;75.0;1250.0;97570.0;-400.0;3.8;4.1;4.0;10.0
2020-01-24T13:00:00+01:00;2020-01-24;13:00:00;-40.0;8;110;1.2;277.45;49;46100.0;0;;;97700.0;130.0;3.0;3.0;;14.900000000000034
2020-01-25T13:00:00+01:00;2020-01-25;13:00:00;-50.0;8;280;3.4;275.45;47;47990.0;0;75.0;6300.0;97480.0;-220.0;4.9;5.0;6.0;13.400000000000034
2020-01-26T13:00:00+01:00;2020-01-26;13:00:00;10.0;0;220;2.8;280.05;83;48850.0;0;100.0;1750.0;97840.0;360.0;4.4;4.6;5.0;9.600000000000023
2020-01-27T13:00:00+01:00;2020-01-27;13:00:00;-50.0;7;200;0.6;277.25;61;56530.0;0;;2250.0;97350.0;-490.0;1.2;3.5;5.0;11.400000000000034
2020-01-28T13:00:00+01:00;2020-01-28;13:00:00;40.0;0;260;7.3;278.55;63;60000.0;0;;1250.0;97620.0;270.0;11.7;13.2;1.0;12.200000000000045
2020-01-29T13:00:00+01:00;2020-01-29;13:00:00;-70.0;8;120;1.3;278.25;61;53550.0;0;100.0;1750.0;97840.0;220.0;2.4;2.5;8.0;12.400000000000034
2020-01-30T13:00:00+01:00;2020-01-30;13:00:00;-90.0;8;90;1.8;284.35;80;58210.0;0;100.0;2580.0;97570.0;-270.0;3.8;4.6;4.0;14.600000000000023
2020-01-31T13:00:00+01:00;2020-01-31;13:00:00;-60.0;8;30;1.6;283.35;65;59740.0;0;90.0;1250.0;97830.0;260.0;3.4;3.4;1.0;16.80000000000001
2020-02-01T13:00:00+01:00;2020-02-01;13:00:00;210.0;1;260;4.9;286.05;81;39750.0;0;75.0;450.0;98050.0;220.0;8.3;8.5;1.0;16.200000000000045
2020-02-02T13:00:00+01:00;2020-02-02;13:00:00;40.0;0;290;4.0;282.15;41;45650.0;0;;;98230.0;180.0;6.4;6.4;;23.0
2020-02-03T13:00:00+01:00;2020-02-03;13:00:00;-200.0;8;100;1.0;276.65;28;14420.0;0;;6360.0;98460.0;230.0;2.5;2.5;1.0;23.0
2020-02-04T13:00:00+01:00;2020-02-04;13:00:00;140.0;0;270;3.1;280.95;94;2630.0;61;100.0;250.0;98900.0;440.0;4.7;6.8;8.0;8.700000000000045
2020-02-05T13:00:00+01:00;2020-02-05;13:00:00;-130.0;8;40;4.2;275.65;63;19940.0;0;;800.0;98930.0;30.0;8.5;9.1;5.0;9.200000000000045
2020-02-06T13:00:00+01:00;2020-02-06;13:00:00;-20.0;8;10;2.1;276.25;57;18810.0;0;;;97930.0;-1000.0;3.4;4.0;;11.300000000000011
2020-02-07T13:00:00+01:00;2020-02-07;13:00:00;-30.0;8;40;2.3;271.95;32;47150.0;0;;5400.0;97870.0;-60.0;3.7;3.7;1.0;15.400000000000034
2020-02-08T13:00:00+01:00;2020-02-08;13:00:00;50.0;1;290;6.8;277.65;46;32210.0;0;;5760.0;97950.0;80.0;11.4;11.4;1.0;16.100000000000023
2020-02-09T13:00:00+01:00;2020-02-09;13:00:00;-20.0;8;360;1.5;279.55;53;19480.0;0;;6060.0;98180.0;230.0;2.7;3.2;1.0;16.0
2020-02-10T13:00:00+01:00;2020-02-10;13:00:00;-90.0;8;270;5.2;282.85;60;39210.0;0;;;98400.0;220.0;8.2;8.5;;17.600000000000023
2020-02-11T13:00:00+01:00;2020-02-11;13:00:00;-90.0;8;250;5.5;282.75;83;43560.0;0;100.0;450.0;98400.0;0.0;9.0;11.4;1.0;12.400000000000034
2020-02-12T13:00:00+01:00;2020-02-12;13:00:00;-90.0;8;30;2.5;279.45;74;58690.0;0;90.0;800.0;98270.0;-130.0;3.7;4.3;2.0;10.800000000000011
2020-02-13T13:00:00+01:00;2020-02-13;13:00:00;30.0;1;280;3.4;281.05;57;52730.0;0;;2250.0;97620.0;-650.0;5.4;9.5;3.0;16.5
2020-02-14T13:00:00+01:00;2020-02-14;13:00:00;10.0;2;330;3.1;280.85;64;32790.0;0;75.0;800.0;98380.0;760.0;5.2;9.6;6.0;14.400000000000034
2020-02-15T13:00:00+01:00;2020-02-15;13:00:00;-60.0;8;20;2.0;278.25;42;46760.0;0;;;97970.0;-410.0;3.3;3.5;;18.200000000000045
2020-02-16T13:00:00+01:00;2020-02-16;13:00:00;-60.0;7;50;1.6;280.55;58;41960.0;0;;6720.0;97600.0;-370.0;3.0;4.0;4.0;15.600000000000023
2020-02-17T13:00:00+01:00;2020-02-17;13:00:00;290.0;1;300;4.3;281.35;93;6210.0;0;100.0;250.0;98530.0;930.0;6.7;7.3;7.0;9.300000000000011
2020-02-18T13:00:00+01:00;2020-02-18;13:00:00;-50.0;8;310;1.9;275.65;58;19880.0;0;;800.0;99060.0;530.0;3.6;5.2;3.0;10.400000000000034
2020-02-19T13:00:00+01:00;2020-02-19;13:00:00;-130.0;8;280;2.1;276.05;54;38060.0;0;;;98920.0;-140.0;4.3;6.0;;11.900000000000034
2020-02-20T13:00:00+01:00;2020-02-20;13:00:00;50.0;0;290;3.7;272.75;31;60000.0;0;;;98100.0;-820.0;6.0;7.0;;16.80000000000001
2020-02-21T13:00:00+01:00;2020-02-21;13:00:00;-10.0;8;20;2.0;279.05;61;45900.0;0;;800.0;98880.0;780.0;3.9;4.0;3.0;13.300000000000011
2020-02-22T13:00:00+01:00;2020-02-22;13:00:00;-10.0;8;290;2.7;276.75;42;39770.0;0;;;98960.0;80.0;4.9;4.9;;16.600000000000023
2020-02-23T13:00:00+01:00;2020-02-23;13:00:00;-10.0;5;290;3.1;271.05;25;40000.0;0;;;99010.0;;;5.7;;18.30000000000001
2020-02-24T13:00:00+01:00;2020-02-24;13:00:00;-230.0;8;360;1.4;277.65;39;19900.0;0;;;98190.0;-820.0;2.7;2.8;;18.700000000000045
2020-02-25T13:00:00+01:00;2020-02-25;13:00:00;-30.0;6;270;5.5;282.65;80;9990.0;0;100.0;450.0;97580.0;-610.0;9.7;9.7;3.0;12.900000000000034
2020-02-26T13:00:00+01:00;2020-02-26;13:00:00;50.0;0;260;6.4;278.45;82;32590.0;0;100.0;450.0;97760.0;180.0;9.7;12.4;3.0;8.200000000000045
2020-02-27T13:00:00+01:00;2020-02-27;13:00:00;130.0;2;260;12.8;274.15;40;42460.0;0;100.0;1750.0;97280.0;-480.0;21.7;22.2;8.0;14.400000000000034
2020-02-28T13:00:00+01:00;2020-02-28;13:00:00;-130.0;7;240;1.2;281.05;62;14490.0;0;75.0;5160.0;97780.0;500.0;2.7;4.9;5.0;15.100000000000023
2020-02-29T13:00:00+01:00;2020-02-29;13:00:00;180.0;1;320;9.3;279.75;60;18000.0;0;90.0;2250.0;96380.0;;;13.4;;14.300000000000011
2020-03-01T13:00:00+01:00;2020-03-01;13:00:00;60.0;3;260;11.2;274.35;36;38880.0;0;;2250.0;96390.0;10.0;18.4;20.6;2.0;16.30000000000001
2020-03-02T13:00:00+01:00;2020-03-02;13:00:00;370.0;1;260;11.9;276.55;70;30080.0;0;100.0;1250.0;96080.0;-310.0;17.9;20.7;5.0;8.600000000000023
2020-03-03T13:00:00+01:00;2020-03-03;13:00:00;-360.0;8;160;1.5;279.85;86;35830.0;60;100.0;800.0;96080.0;0.0;3.2;3.4;1.0;8.900000000000034
2020-03-04T13:00:00+01:00;2020-03-04;13:00:00;110.0;0;260;7.1;285.05;94;4170.0;61;100.0;450.0;97460.0;1380.0;11.0;12.6;3.0;12.800000000000011
2020-03-05T13:00:00+01:00;2020-03-05;13:00:00;370.0;1;260;8.2;279.75;87;5000.0;63;100.0;800.0;96460.0;-1000.0;14.1;20.1;3.0;8.600000000000023
2020-03-06T13:00:00+01:00;2020-03-06;13:00:00;280.0;3;270;6.5;274.15;94;3140.0;71;100.0;450.0;97150.0;690.0;10.7;18.1;1.0;1.900000000000034
2020-03-07T13:00:00+01:00;2020-03-07;13:00:00;30.0;0;240;3.1;275.35;59;58690.0;0;100.0;1250.0;98360.0;1210.0;5.0;6.4;8.0;9.800000000000011
2020-03-08T13:00:00+01:00;2020-03-08;13:00:00;-30.0;8;270;4.4;278.65;53;42200.0;0;90.0;4980.0;98000.0;-360.0;8.6;8.6;1.0;15.0
2020-03-09T13:00:00+01:00;2020-03-09;13:00:00;50.0;0;250;7.1;278.65;75;40990.0;0;100.0;800.0;98350.0;350.0;11.1;12.9;1.0;9.700000000000045
2020-03-10T13:00:00+01:00;2020-03-10;13:00:00;-30.0;8;300;3.8;280.45;61;19790.0;0;;6960.0;98270.0;-80.0;6.2;6.5;1.0;14.800000000000011
